timestamp_utc_str,lat,lon,alt_m,sat,hdop,speed_obd_kmh,acc_lon_G,acc_lat_G,roll_deg,pitch_deg,slope_deg,slope_confidence,heading_deg,yawRate_dps,heading_confidence,rpm,load_pct,throttle_pct,estimated_gear,t_mono_us,utc_epoch_us,utc_valid,sync_quality,imu_t_us,gnss_t_us,obd_speed_t_us,imu_age_ms,gnss_age_ms,obd_speed_age_ms
2026-05-18 18:30:57,45.478048,9.227082,137.9,14,1.19,53.7,-0.001,-0.363,-0.82,0.19,0.98,0.94,139.9,-6.85,0.76,4253,42,36.1,3,57500000,1779129057000000,1,99,57497437,57481582,57498730,2,18,1
2026-05-18 18:30:57,45.478048,9.227082,137.9,13,1.2,51.3,0.007,-0.374,-1.14,-0.22,0.98,0.94,140.2,-6.21,0.8,4075,43,38.0,3,58000000,1779129057500000,1,95,57998537,57987374,57995866,1,12,4
2026-05-18 18:30:58,45.478048,9.227083,137.9,13,1.2,53.7,0.014,-0.387,-1.69,-0.27,0.99,0.93,140.6,-7.41,0.76,4176,46,38.9,3,58500000,1779129058000000,1,99,58498891,58494718,58495203,1,5,4
2026-05-18 18:30:58,45.478049,9.227084,137.9,13,1.2,51.6,0.031,-0.401,-1.85,-0.06,0.99,0.93,140.9,-7.37,0.73,3929,43,37.1,3,59000000,1779129058500000,1,97,58998590,58973392,58992963,1,26,7
2026-05-18 18:30:59,45.478049,9.227084,137.9,13,1.2,49.5,0.054,-0.385,-0.97,0.5,1.0,0.93,141.2,-7.41,0.72,4071,34,31.7,3,59500000,1779129059000000,1,92,59498852,59491109,59495908,1,8,4
2026-05-18 18:30:59,45.478049,9.227085,137.9,13,1.2,48.5,0.053,-0.412,-1.56,-0.1,1.0,0.93,141.6,-7.35,0.81,3945,43,38.5,3,60000000,1779129059500000,1,94,59997175,59973949,59997021,2,26,2
2026-05-18 18:31:00,45.47805,9.227085,137.9,13,1.2,48.7,0.064,-0.413,-0.96,0.47,1.01,0.93,141.9,-7.26,0.73,3893,40,33.1,3,60500000,1779129060000000,1,98,60498731,60484278,60494541,1,15,5
2026-05-18 18:31:00,45.47805,9.227086,137.9,13,1.2,47.9,0.077,-0.398,-0.93,0.33,1.02,0.93,142.2,-7.53,0.75,3847,35,30.4,3,61000000,1779129060500000,1,98,60997456,60989536,60992859,2,10,7
2026-05-18 18:31:01,45.47805,9.227086,137.9,13,1.2,49.9,0.086,-0.397,-0.98,0.4,1.02,0.92,142.6,-7.48,0.75,3981,35,34.0,3,61500000,1779129061000000,1,93,61497594,61487045,61497817,2,12,2
2026-05-18 18:31:01,45.478051,9.227087,137.9,13,1.2,47.8,0.092,-0.404,-1.68,0.16,1.03,0.92,142.9,-6.98,0.76,3701,34,29.2,3,62000000,1779129061500000,1,93,61999171,61992863,61994404,0,7,5
2026-05-18 18:31:02,45.478051,9.227087,137.9,13,1.2,49.0,0.108,-0.431,-1.45,0.68,1.03,0.92,143.2,-7.88,0.81,3779,38,33.3,3,62500000,1779129062000000,1,100,62498884,62478282,62492105,1,21,7
2026-05-18 18:31:02,45.478051,9.227088,138.0,13,1.2,46.5,0.124,-0.416,-1.41,0.57,1.04,0.92,143.5,-7.51,0.71,3831,32,28.5,3,63000000,1779129062500000,1,94,62997095,62994322,62993175,2,5,6
2026-05-18 18:31:03,45.478052,9.227088,138.0,13,1.2,48.3,0.106,-0.401,-0.97,0.18,1.04,0.92,143.8,-7.81,0.75,3712,36,35.0,3,63500000,1779129063000000,1,99,63497665,63479376,63496487,2,20,3
2026-05-18 18:31:03,45.478052,9.227089,138.0,13,1.2,47.8,0.119,-0.422,-1.9,0.35,1.05,0.91,144.2,-7.02,0.74,3756,35,32.2,3,64000000,1779129063500000,1,99,63997239,63988585,63995407,2,11,4
2026-05-18 18:31:04,45.478052,9.227089,138.0,13,1.2,45.5,0.124,-0.407,-1.2,0.2,1.05,0.91,144.5,-6.77,0.73,3748,32,28.5,3,64500000,1779129064000000,1,100,64497673,64487291,64493216,2,12,6
2026-05-18 18:31:04,45.478052,9.22709,138.0,13,1.2,44.8,0.133,-0.425,-1.76,0.79,1.06,0.91,144.8,-7.31,0.77,3678,35,31.4,3,65000000,1779129064500000,1,94,64999316,64989203,64998489,0,10,1
2026-05-18 18:31:05,45.478053,9.22709,138.0,13,1.2,43.3,0.143,-0.405,-1.13,0.96,1.06,0.91,145.1,-7.3,0.82,3698,36,29.8,3,65500000,1779129065000000,1,93,65498252,65485084,65497162,1,14,2
2026-05-18 18:31:05,45.478053,9.227091,138.0,12,1.2,46.3,0.143,-0.415,-1.94,0.21,1.06,0.9,145.4,-7.74,0.74,3780,38,34.2,3,66000000,1779129065500000,1,97,65997199,65986768,65993064,2,13,6
2026-05-18 18:31:06,45.478053,9.227091,138.0,12,1.2,42.7,0.168,-0.422,-1.65,0.32,1.07,0.9,145.7,-7.52,0.8,3532,29,28.0,3,66500000,1779129066000000,1,92,66499425,66488845,66492161,0,11,7
2026-05-18 18:31:06,45.478053,9.227092,138.0,12,1.2,44.0,0.16,-0.405,-1.69,0.27,1.07,0.9,146.0,-7.75,0.73,3549,32,26.1,3,67000000,1779129066500000,1,97,66999345,66975619,66998840,0,24,1
2026-05-18 18:31:07,45.478054,9.227092,138.0,12,1.2,43.9,0.165,-0.422,-1.45,0.69,1.08,0.9,146.3,-7.65,0.72,3473,37,32.9,3,67500000,1779129067000000,1,92,67497899,67494390,67493936,2,5,6
2026-05-18 18:31:07,45.478054,9.227093,138.0,12,1.2,42.3,0.154,-0.399,-1.56,0.67,1.08,0.89,146.6,-7.77,0.79,3664,36,34.2,3,68000000,1779129067500000,1,100,67999268,67986866,67992241,0,13,7
2026-05-18 18:31:08,45.478054,9.227093,138.0,12,1.2,44.6,0.168,-0.38,-1.17,1.0,1.09,0.89,146.9,-6.75,0.8,3584,36,30.2,3,68500000,1779129068000000,1,93,68498201,68484930,68498480,1,15,1
2026-05-18 18:31:08,45.478055,9.227094,138.0,12,1.19,42.2,0.163,-0.41,-1.28,0.5,1.09,0.89,147.2,-7.44,0.73,3575,37,35.6,3,69000000,1779129068500000,1,95,68998314,68989482,68992041,1,10,7
2026-05-18 18:31:09,45.478055,9.227094,138.0,12,1.19,43.7,0.183,-0.391,-1.14,0.8,1.1,0.89,147.5,-6.89,0.75,3581,39,35.9,3,69500000,1779129069000000,1,92,69497052,69492510,69494001,2,7,5
2026-05-18 18:31:09,45.478055,9.227094,138.0,12,1.19,40.9,0.165,-0.378,-1.37,0.76,1.1,0.88,147.8,-7.08,0.8,3528,37,33.0,3,70000000,1779129069500000,1,94,69998500,69976058,69994546,1,23,5
2026-05-18 18:31:10,45.478055,9.227095,138.0,12,1.19,43.3,0.169,-0.368,-1.7,0.61,1.1,0.88,148.1,-6.61,0.81,3553,33,32.5,3,70500000,1779129070000000,1,98,70497739,70486154,70497805,2,13,2
2026-05-18 18:31:10,45.478056,9.227095,138.0,12,1.19,39.9,0.173,-0.371,-1.27,0.79,1.11,0.88,148.4,-6.69,0.76,3322,28,23.0,2,71000000,1779129070500000,1,98,70997053,70971018,70994547,2,28,5
2026-05-18 18:31:11,45.478056,9.227096,138.0,12,1.19,39.0,0.169,-0.374,-1.41,0.4,1.11,0.87,148.7,-6.54,0.77,3316,26,21.8,2,71500000,1779129071000000,1,98,71499174,71491200,71495310,0,8,4
2026-05-18 18:31:11,45.478056,9.227096,138.0,12,1.19,39.6,0.192,-0.361,-1.41,0.84,1.11,0.87,149.0,-6.06,0.8,3353,27,22.2,2,72000000,1779129071500000,1,100,71998420,71973256,71997304,1,26,2
2026-05-18 18:31:12,45.478056,9.227097,138.0,12,1.19,38.8,0.179,-0.361,-0.78,0.48,1.12,0.87,149.2,-6.49,0.78,3413,32,30.1,2,72500000,1779129072000000,1,99,72499258,72485358,72498372,0,14,1
2026-05-18 18:31:12,45.478057,9.227097,138.0,11,1.19,41.3,0.191,-0.327,-0.91,0.91,1.12,0.87,149.5,-6.22,0.82,3412,34,32.1,3,73000000,1779129072500000,1,98,72998624,72979860,72995914,1,20,4
2026-05-18 18:31:13,45.478057,9.227098,138.0,11,1.18,40.2,0.184,-0.307,-1.34,1.14,1.13,0.86,149.8,-4.98,0.79,3273,35,31.5,3,73500000,1779129073000000,1,95,73498308,73478777,73492502,1,21,7
2026-05-18 18:31:13,45.478057,9.227098,138.0,11,1.18,37.8,0.168,-0.319,-0.9,0.45,1.13,0.86,150.1,-5.55,0.72,3176,35,32.7,2,74000000,1779129073500000,1,99,73998770,73981220,73996570,1,18,3
2026-05-18 18:31:14,45.478057,9.227098,138.0,11,1.18,39.3,0.172,-0.289,-0.69,0.46,1.13,0.86,150.4,-5.24,0.73,3219,35,29.4,2,74500000,1779129074000000,1,97,74497138,74481866,74497880,2,18,2
2026-05-18 18:31:14,45.478058,9.227099,138.0,11,1.18,39.8,0.153,-0.301,-1.13,0.94,1.14,0.85,150.6,-5.8,0.81,3536,30,26.6,2,75000000,1779129074500000,1,95,74998052,74981067,74995053,1,18,4
2026-05-18 18:31:15,45.478058,9.227099,138.0,11,1.18,37.0,0.155,-0.291,-1.18,0.34,1.14,0.85,150.9,-4.97,0.73,3172,27,23.3,2,75500000,1779129075000000,1,93,75497933,75489251,75494830,2,10,5
2026-05-18 18:31:15,45.478058,9.2271,138.0,11,1.18,37.5,0.169,-0.257,-1.32,0.6,1.14,0.85,151.2,-4.43,0.83,3400,28,24.2,2,76000000,1779129075500000,1,98,75997588,75975074,75992170,2,24,7
2026-05-18 18:31:16,45.478058,9.2271,138.0,11,1.17,38.6,0.154,-0.273,-0.57,0.54,1.14,0.84,151.4,-5.44,0.78,3191,29,23.7,2,76500000,1779129076000000,1,93,76497009,76474719,76492820,2,25,7
2026-05-18 18:31:16,45.478059,9.2271,138.0,11,1.17,37.1,0.144,-0.241,-0.73,0.76,1.15,0.84,151.7,-4.79,0.79,3319,32,29.5,2,77000000,1779129076500000,1,100,76997694,76989216,76995718,2,10,4
2026-05-18 18:31:17,45.478059,9.227101,138.0,11,1.17,39.2,0.15,-0.229,-0.8,0.36,1.15,0.84,152.0,-3.93,0.71,3318,35,30.1,2,77500000,1779129077000000,1,98,77499447,77476638,77492806,0,23,7
2026-05-18 18:31:17,45.478059,9.227101,138.0,11,1.17,37.7,0.131,-0.225,-1.27,0.67,1.15,0.83,152.3,-4.15,0.74,3145,26,23.4,2,78000000,1779129077500000,1,98,77997891,77981333,77995316,2,18,4
2026-05-18 18:31:18,45.478059,9.227102,138.0,11,1.16,37.0,0.125,-0.207,-0.98,0.23,1.16,0.83,152.5,-3.37,0.78,3195,25,21.5,2,78500000,1779129078000000,1,94,78497572,78482646,78494517,2,17,5
2026-05-18 18:31:18,45.47806,9.227102,138.0,11,1.16,37.4,0.131,-0.19,-0.29,0.67,1.16,0.83,152.8,-3.01,0.82,3327,28,22.6,2,79000000,1779129078500000,1,94,78997557,78970453,78997204,2,29,2
2026-05-18 18:31:19,45.47806,9.227102,137.9,11,1.16,38.0,0.114,-0.184,-1.11,0.41,1.16,0.82,153.0,-3.51,0.77,3329,26,25.1,2,79500000,1779129079000000,1,94,79498810,79473702,79496273,1,26,3
2026-05-18 18:31:19,45.47806,9.227103,137.9,11,1.16,37.0,0.115,-0.161,-0.85,0.62,1.16,0.82,153.3,-2.98,0.7,3182,26,21.1,2,80000000,1779129079500000,1,99,79997383,79973919,79993178,2,26,6
2026-05-18 18:31:20,45.47806,9.227103,137.9,11,1.15,37.4,0.077,-0.159,-1.03,0.61,1.17,0.81,153.6,-2.96,0.71,3125,30,26.0,2,80500000,1779129080000000,1,96,80497802,80490363,80497843,2,9,2
2026-05-18 18:31:20,45.47806,9.227104,137.9,11,1.15,38.5,0.095,-0.151,-0.53,0.79,1.17,0.81,153.8,-2.63,0.79,3386,31,25.6,2,81000000,1779129080500000,1,99,80997325,80989697,80995810,2,10,4
2026-05-18 18:31:21,45.478061,9.227104,137.9,11,1.15,36.3,0.088,-0.119,-0.32,0.67,1.17,0.81,154.1,-1.64,0.76,3268,30,26.1,2,81500000,1779129081000000,1,99,81498942,81492064,81494093,1,7,5
2026-05-18 18:31:21,45.478061,9.227104,137.9,11,1.15,35.1,0.08,-0.087,-0.67,-0.01,1.17,0.8,154.3,-1.81,0.79,3238,25,21.8,2,82000000,1779129081500000,1,94,81997590,81972332,81998273,2,27,1
2026-05-18 18:31:22,45.478061,9.227105,137.9,11,1.14,35.8,0.064,-0.086,-0.42,0.56,1.18,0.8,154.6,-1.53,0.79,3128,33,32.6,2,82500000,1779129082000000,1,94,82497514,82473246,82494792,2,26,5
2026-05-18 18:31:22,45.478061,9.227105,137.9,11,1.14,35.1,0.046,-0.089,-0.16,0.19,1.18,0.8,154.8,-1.95,0.83,3071,24,20.8,2,83000000,1779129082500000,1,98,82997241,82986044,82997005,2,13,2
2026-05-18 18:31:23,45.478062,9.227106,137.9,11,1.14,38.8,0.048,-0.045,0.15,0.47,1.18,0.79,155.1,-0.34,0.76,3352,26,21.4,2,83500000,1779129083000000,1,93,83499376,83484492,83492236,0,15,7
2026-05-18 18:31:23,45.478062,9.227106,137.9,11,1.13,36.7,0.013,-0.036,0.2,-0.09,1.18,0.79,155.3,-0.11,0.76,3223,32,29.7,2,84000000,1779129083500000,1,96,83998297,83972551,83997573,1,27,2
2026-05-18 18:31:24,45.478062,9.227106,137.9,11,1.13,36.2,0.005,-0.01,0.12,0.32,1.18,0.78,155.6,0.28,0.81,3041,31,28.9,2,84500000,1779129084000000,1,100,84497607,84481801,84496152,2,18,3
2026-05-18 18:31:24,45.478062,9.227107,137.9,11,1.13,37.1,0.011,-0.022,0.3,-0.29,1.18,0.78,155.8,-0.78,0.74,3152,34,32.0,2,85000000,1779129084500000,1,98,84998595,84977380,84997243,1,22,2
2026-05-18 18:31:25,45.478063,9.227107,137.8,12,1.13,38.8,-0.008,0.024,0.47,-0.3,1.19,0.78,156.0,0.39,0.82,3280,29,25.1,2,85500000,1779129085000000,1,95,85497735,85480578,85498655,2,19,1
2026-05-18 18:31:25,45.478063,9.227108,137.8,12,1.12,37.7,-0.029,0.001,0.2,0.09,1.19,0.77,156.3,-0.17,0.74,3339,32,27.2,2,86000000,1779129085500000,1,93,85998747,85987039,85997504,1,12,2
2026-05-18 18:31:26,45.478063,9.227108,137.8,12,1.12,36.2,-0.023,0.025,-0.28,-0.48,1.19,0.77,156.5,0.54,0.73,3105,29,26.7,2,86500000,1779129086000000,1,95,86497971,86482614,86494889,2,17,5
2026-05-18 18:31:26,45.478063,9.227108,137.8,12,1.11,38.2,-0.031,0.071,0.65,-0.53,1.19,0.76,156.8,1.73,0.78,3178,30,24.7,2,87000000,1779129086500000,1,95,86997892,86976582,86998928,2,23,1
2026-05-18 18:31:27,45.478064,9.227109,137.8,12,1.11,38.5,-0.033,0.049,-0.24,-0.24,1.19,0.76,157.0,0.96,0.76,3288,30,28.5,2,87500000,1779129087000000,1,96,87499426,87488167,87495652,0,11,4
2026-05-18 18:31:27,45.478064,9.227109,137.8,12,1.11,37.7,-0.049,0.101,0.36,-0.51,1.19,0.76,157.2,2.29,0.75,3420,33,32.0,2,88000000,1779129087500000,1,95,87999094,87978894,87992391,0,21,7
2026-05-18 18:31:28,45.478064,9.22711,137.8,12,1.1,38.9,-0.075,0.087,-0.06,-0.14,1.19,0.75,157.5,1.03,0.79,3402,28,27.1,2,88500000,1779129088000000,1,95,88498577,88487924,88495713,1,12,4
2026-05-18 18:31:28,45.478064,9.22711,137.8,12,1.1,38.0,-0.075,0.106,0.62,-0.17,1.19,0.75,157.7,2.47,0.82,3413,26,24.2,2,89000000,1779129088500000,1,95,88998581,88972763,88995666,1,27,4
2026-05-18 18:31:29,45.478064,9.227111,137.8,12,1.1,37.0,-0.076,0.116,-0.01,-0.05,1.2,0.74,157.9,1.86,0.77,3316,27,24.9,2,89500000,1779129089000000,1,95,89497005,89472066,89497319,2,27,2
2026-05-18 18:31:29,45.478065,9.227111,137.7,12,1.09,37.3,-0.08,0.137,0.32,-0.23,1.2,0.74,158.2,2.73,0.79,3192,33,29.4,2,90000000,1779129089500000,1,93,89998810,89988263,89994450,1,11,5
2026-05-18 18:31:30,45.478065,9.227111,137.7,12,1.09,39.8,-0.106,0.168,0.22,-0.71,1.2,0.74,158.4,2.76,0.73,3406,32,28.5,2,90500000,1779129090000000,1,95,90498570,90493762,90493470,1,6,6
2026-05-18 18:31:30,45.478065,9.227112,137.7,12,1.09,39.4,-0.117,0.172,0.25,-0.77,1.2,0.73,158.6,3.69,0.82,3242,33,26.9,2,91000000,1779129090500000,1,99,90997332,90987081,90996416,2,12,3
2026-05-18 18:31:31,45.478065,9.227112,137.7,12,1.08,41.1,-0.101,0.195,1.02,-0.65,1.2,0.73,158.9,3.89,0.83,3325,33,31.9,3,91500000,1779129091000000,1,99,91497332,91494482,91497791,2,5,2
2026-05-18 18:31:31,45.478066,9.227113,137.7,12,1.08,39.8,-0.136,0.219,0.83,-0.83,1.2,0.72,159.1,4.53,0.83,3532,34,31.1,2,92000000,1779129091500000,1,95,91998773,91990941,91997033,1,9,2
2026-05-18 18:31:32,45.478066,9.227113,137.7,13,1.07,40.2,-0.116,0.208,0.56,-0.42,1.2,0.72,159.3,3.92,0.74,3276,32,31.4,3,92500000,1779129092000000,1,97,92499457,92472169,92498383,0,27,1
2026-05-18 18:31:32,45.478066,9.227114,137.7,13,1.07,41.4,-0.146,0.216,0.44,-0.48,1.2,0.71,159.5,3.53,0.82,3398,30,26.8,3,93000000,1779129092500000,1,100,92999303,92977581,92996482,0,22,3
2026-05-18 18:31:33,45.478066,9.227114,137.6,13,1.06,42.0,-0.134,0.227,0.93,-0.62,1.2,0.71,159.8,4.38,0.8,3360,33,29.7,3,93500000,1779129093000000,1,100,93498623,93472093,93498301,1,27,1
2026-05-18 18:31:33,45.478067,9.227114,137.6,13,1.06,39.5,-0.139,0.255,0.54,-0.44,1.2,0.71,160.0,4.67,0.73,3312,27,23.9,2,94000000,1779129093500000,1,95,93997358,93972161,93993092,2,27,6
2026-05-18 18:31:34,45.478067,9.227115,137.6,13,1.06,41.8,-0.164,0.28,0.67,-0.63,1.2,0.7,160.2,5.58,0.78,3644,37,33.5,3,94500000,1779129094000000,1,93,94497847,94474877,94494640,2,25,5
2026-05-18 18:31:34,45.478067,9.227115,137.6,13,1.05,42.3,-0.171,0.288,1.0,-1.04,1.2,0.7,160.4,5.36,0.75,3515,34,33.3,3,95000000,1779129094500000,1,93,94999408,94980141,94995863,0,19,4
2026-05-18 18:31:35,45.478068,9.227116,137.6,13,1.05,42.7,-0.157,0.293,1.46,-0.28,1.2,0.71,160.6,5.13,0.79,3692,29,28.7,3,95500000,1779129095000000,1,98,95498218,95487930,95492430,1,12,7
2026-05-18 18:31:35,45.478068,9.227116,137.6,13,1.04,40.1,-0.16,0.283,0.62,-0.41,1.2,0.71,160.9,5.49,0.75,3428,29,26.3,3,96000000,1779129095500000,1,94,95997582,95993212,95993966,2,6,6
2026-05-18 18:31:36,45.478068,9.227117,137.5,13,1.04,43.1,-0.182,0.325,1.43,-0.88,1.2,0.71,161.1,5.37,0.73,3500,33,31.3,3,96500000,1779129096000000,1,94,96497087,96470344,96496813,2,29,3
2026-05-18 18:31:36,45.478068,9.227117,137.5,13,1.03,43.0,-0.179,0.327,1.58,-0.6,1.2,0.72,161.3,6.13,0.81,3622,39,35.6,3,97000000,1779129096500000,1,96,96998486,96993641,96995687,1,6,4
2026-05-18 18:31:37,45.478069,9.227118,137.5,13,1.03,44.4,-0.181,0.337,1.3,-1.15,1.2,0.72,161.5,5.99,0.77,3725,39,35.6,3,97500000,1779129097000000,1,98,97498145,97488719,97498959,1,11,1
2026-05-18 18:31:37,45.478069,9.227118,137.5,13,1.02,44.7,-0.178,0.339,0.7,-0.99,1.2,0.73,161.7,6.36,0.82,3584,33,28.6,3,98000000,1779129097500000,1,93,97997398,97970251,97997836,2,29,2
2026-05-18 18:31:38,45.478069,9.227119,137.5,13,1.02,45.6,-0.19,0.334,1.48,-0.97,1.2,0.73,161.9,5.43,0.76,3665,32,29.3,3,98500000,1779129098000000,1,100,98499004,98470083,98496298,0,29,3
2026-05-18 18:31:38,45.478069,9.227119,137.4,13,1.01,44.0,-0.191,0.345,1.66,-0.54,1.2,0.74,162.2,5.95,0.7,3674,36,34.4,3,99000000,1779129098500000,1,100,98998271,98970061,98998045,1,29,1
2026-05-18 18:31:39,45.47807,9.22712,137.4,13,1.01,44.1,-0.193,0.365,1.63,-0.89,1.2,0.74,162.4,6.8,0.77,3679,34,30.2,3,99500000,1779129099000000,1,100,99499467,99488527,99494384,0,11,5
2026-05-18 18:31:39,45.47807,9.22712,137.4,13,1.0,46.3,-0.189,0.381,1.22,-0.54,1.2,0.74,162.6,6.79,0.7,3821,35,32.6,3,100000000,1779129099500000,1,92,99998138,99983675,99998185,1,16,1
2026-05-18 18:31:40,45.47807,9.227121,137.4,14,1.0,44.3,-0.181,0.397,1.4,-0.93,1.19,0.75,162.8,7.47,0.72,3501,35,30.9,3,100500000,1779129100000000,1,93,100498095,100483355,100494559,1,16,5
2026-05-18 18:31:40,45.478071,9.227121,137.4,14,0.99,45.5,-0.178,0.378,0.85,-1.04,1.19,0.75,163.0,7.27,0.79,3840,38,33.9,3,101000000,1779129100500000,1,93,100998034,100992752,100993175,1,7,6
2026-05-18 18:31:41,45.478071,9.227122,137.3,14,0.99,48.0,-0.175,0.374,1.25,-0.97,1.19,0.76,163.2,6.98,0.72,3889,40,34.3,3,101500000,1779129101000000,1,95,101498082,101474273,101498356,1,25,1
2026-05-18 18:31:41,45.478071,9.227122,137.3,14,0.98,45.0,-0.183,0.411,1.09,-0.97,1.19,0.76,163.4,7.57,0.75,3772,37,34.9,3,102000000,1779129101500000,1,100,101998634,101987719,101996783,1,12,3
2026-05-18 18:31:42,45.478071,9.227123,137.3,14,0.98,48.6,-0.181,0.394,1.26,-0.73,1.19,0.76,163.7,7.4,0.71,3898,40,37.9,3,102500000,1779129102000000,1,100,102498021,102492850,102493793,1,7,6
2026-05-18 18:31:42,45.478072,9.227123,137.3,14,0.97,47.7,-0.167,0.42,1.85,-0.82,1.19,0.77,163.9,7.07,0.74,3865,37,30.5,3,103000000,1779129102500000,1,100,102999300,102982384,102994680,0,17,5
2026-05-18 18:31:43,45.478072,9.227124,137.3,14,0.97,49.4,-0.17,0.396,1.13,-0.57,1.19,0.77,164.1,7.0,0.74,3942,41,34.7,3,103500000,1779129103000000,1,96,103499361,103489675,103496390,0,10,3
2026-05-18 18:31:43,45.478072,9.227124,137.2,14,0.96,49.2,-0.158,0.402,1.82,-0.33,1.19,0.78,164.3,7.25,0.8,3981,36,31.7,3,104000000,1779129103500000,1,98,103999331,103975661,103997176,0,24,2
2026-05-18 18:31:44,45.478073,9.227125,137.2,14,0.96,50.0,-0.155,0.421,1.37,-0.27,1.18,0.78,164.5,7.39,0.8,3830,39,32.5,3,104500000,1779129104000000,1,94,104498140,104474048,104492923,1,25,7
2026-05-18 18:31:44,45.478073,9.227125,137.2,14,0.95,50.2,-0.153,0.406,1.41,-0.46,1.18,0.78,164.7,7.8,0.72,3932,45,41.8,3,105000000,1779129104500000,1,93,104997982,104988784,104997374,2,11,2
2026-05-18 18:31:45,45.478073,9.227126,137.2,14,0.95,51.5,-0.128,0.411,1.54,-0.5,1.18,0.79,164.9,7.31,0.75,4035,38,32.8,3,105500000,1779129105000000,1,95,105498581,105483541,105493776,1,16,6
2026-05-18 18:31:45,45.478074,9.227126,137.1,14,0.94,50.2,-0.144,0.412,1.21,-0.82,1.18,0.79,165.1,7.63,0.7,3945,44,38.4,3,106000000,1779129105500000,1,98,105997489,105978397,105996068,2,21,3
2026-05-18 18:31:46,45.478074,9.227127,137.1,14,0.94,50.5,-0.118,0.427,1.46,-0.39,1.18,0.8,165.3,7.61,0.77,4080,40,34.2,3,106500000,1779129106000000,1,99,106499456,106486043,106495465,0,13,4
2026-05-18 18:31:46,45.478074,9.227127,137.1,14,0.93,50.4,-0.117,0.407,1.58,-0.5,1.18,0.8,165.5,6.73,0.79,3946,43,38.5,3,107000000,1779129106500000,1,100,106997944,106985953,106993464,2,14,6
2026-05-18 18:31:47,45.478075,9.227128,137.1,14,0.92,54.0,-0.102,0.43,1.53,-0.26,1.17,0.8,165.7,7.37,0.81,4039,43,39.9,3,107500000,1779129107000000,1,94,107498984,107474058,107493521,1,25,6
2026-05-18 18:31:47,45.478075,9.227129,137.1,14,0.92,54.3,-0.095,0.43,1.09,-0.44,1.17,0.81,166.0,7.15,0.77,4307,46,41.3,3,108000000,1779129107500000,1,95,107999016,107994200,107997411,0,5,2
2026-05-18 18:31:48,45.478075,9.227129,137.0,14,0.91,53.8,-0.108,0.407,1.89,-0.64,1.17,0.81,166.2,7.16,0.77,4194,45,40.1,3,108500000,1779129108000000,1,97,108498489,108474155,108498731,1,25,1
2026-05-18 18:31:48,45.478076,9.22713,137.0,14,0.91,53.9,-0.082,0.416,1.39,-0.65,1.17,0.81,166.4,7.45,0.73,4227,43,37.3,3,109000000,1779129108500000,1,99,108997905,108970578,108997659,2,29,2
2026-05-18 18:31:49,45.478076,9.22713,137.0,14,0.9,54.8,-0.08,0.392,1.8,-0.07,1.16,0.82,166.6,6.76,0.78,4355,42,37.5,3,109500000,1779129109000000,1,94,109499451,109477507,109498557,0,22,1
2026-05-18 18:31:49,45.478076,9.227131,137.0,14,0.9,52.6,-0.072,0.421,1.46,-0.67,1.16,0.82,166.8,7.52,0.82,3964,40,36.6,3,110000000,1779129109500000,1,93,109997296,109973559,109993911,2,26,6
2026-05-18 18:31:50,45.478077,9.227131,136.9,14,0.89,55.3,-0.063,0.401,1.2,-0.26,1.16,0.83,167.0,7.65,0.71,4342,47,44.6,3,110500000,1779129110000000,1,92,110497457,110484925,110496312,2,15,3
2026-05-18 18:31:50,45.478077,9.227132,136.9,14,0.89,54.7,-0.049,0.416,1.56,-0.1,1.16,0.83,167.2,7.72,0.75,4125,39,36.2,3,111000000,1779129110500000,1,97,110998465,110974843,110993026,1,25,6
2026-05-18 18:31:51,45.478077,9.227133,136.9,14,0.88,54.8,-0.053,0.376,1.23,-0.43,1.15,0.83,167.4,6.96,0.75,4258,47,39.4,3,111500000,1779129111000000,1,99,111498763,111476379,111496458,1,23,3
2026-05-18 18:31:51,45.478078,9.227133,136.8,14,0.87,56.8,-0.035,0.405,1.82,-0.07,1.15,0.84,167.6,7.38,0.83,4327,49,42.1,3,112000000,1779129111500000,1,92,111997441,111971263,111995638,2,28,4
2026-05-18 18:31:52,45.478078,9.227134,136.8,14,0.87,58.2,-0.007,0.361,1.35,-0.16,1.15,0.84,167.8,6.46,0.76,4373,49,44.4,3,112500000,1779129112000000,1,98,112499097,112477443,112494161,0,22,5
2026-05-18 18:31:52,45.478078,9.227135,136.8,14,0.86,58.8,-0.004,0.365,1.57,0.13,1.14,0.84,168.0,6.48,0.81,4567,51,47.7,3,113000000,1779129112500000,1,94,112998314,112981214,112997311,1,18,2
2026-05-18 18:31:53,45.478079,9.227135,136.8,14,0.86,58.8,-0.015,0.352,1.73,-0.45,1.14,0.85,168.2,6.05,0.71,4503,51,42.9,3,113500000,1779129113000000,1,95,113499195,113476178,113493546,0,23,6
2026-05-18 18:31:53,45.478079,9.227136,136.7,14,0.85,60.4,0.012,0.362,1.29,0.05,1.14,0.85,168.4,6.5,0.73,4643,46,40.7,3,114000000,1779129113500000,1,92,113999333,113975199,113995859,0,24,4
2026-05-18 18:31:54,45.47808,9.227136,136.7,14,0.84,58.7,0.03,0.362,1.07,-0.01,1.14,0.85,168.6,6.65,0.77,4470,47,39.7,3,114500000,1779129114000000,1,95,114498697,114471418,114498774,1,28,1
